rosbagTimestamp,fz,z
1644321796099863306,0.11,0.0690906645285
1644321796135101799,0.104,0.0680562290371
1644321796177474171,0.042,0.0676118492135
1644321796220269986,0.003,0.0675401396205
1644321796270058098,0.13,0.0671738973252
1644321796313371226,0.159,0.0669377296436
1644321796356225051,0.109,0.0665526894712
1644321796399413393,0.063,0.0662037132552
1644321796441799676,0.071,0.0658656723754
1644321796491844180,-0.026,0.0654949279953
1644321796535079684,-0.111,0.0653337943449
1644321796577623588,-0.004,0.0650053718614
1644321796620418430,0.023,0.064664186167
1644321796663552548,-0.025,0.0643433187509
1644321796706430943,-0.04,0.0640082121567
1644321796749700881,-0.275,0.0638513609761
1644321796756232724,-0.43,0.0637274253431
1644321796799658969,-2.01,0.0636103269301
1644321796841741006,-4.186,0.0633322060322
1644321796892015972,-6.371,0.063048815321
1644321796934972734,-8.217,0.0627428512286
1644321796977798022,-9.859,0.0624115321668
1644321797027431223,-11.395,0.0620611672462
1644321797070595600,-12.33,0.0616810215077
1644321797113475521,-12.971,0.0612753743885
1644321797162936777,-13.333,0.0608924394856
1644321797205998480,-13.189,0.0606785971312
1644321797249018901,-12.796,0.0602362079822
1644321797290619698,-12.278,0.0598781170401
1644321797334967820,-11.625,0.05950941845
1644321797377693368,-11.118,0.0591799149573
1644321797427997426,-10.758,0.0590319775394
1644321797470206761,-10.581,0.0587321122435
1644321797513400531,-10.605,0.0584237848928
1644321797556330638,-10.855,0.0581168618441
1644321797599292011,-11.308,0.0578160827033
1644321797642038165,-12.018,0.0576852715273
1644321797649113144,-12.131,0.057523019667
1644321797692104505,-13.181,0.057374051986
1644321797734814803,-14.735,0.0571260963996
1644321797777702354,-16.666,0.0567876867013
1644321797820475734,-18.272,0.0564555437896
1644321797863160257,-19.591,0.0560909455369
1644321797906373419,-20.481,0.0559355980899
1644321797913195238,-20.586,0.055774248131
1644321797950122918,-20.836,0.0556042862752
1644321797998803043,-20.469,0.0552167505997
1644321798042011859,-19.293,0.0548264182866
1644321798092171845,-17.544,0.0544399999747
1644321798135063356,-16.016,0.054043826815
1644321798177390459,-14.688,0.0536951269894
1644321798227901134,-13.773,0.0533633831088
1644321798270740145,-13.649,0.0530276629907
1644321798319512331,-14.062,0.0527144329828
1644321798362854381,-14.73,0.0525567104235
1644321798405684553,-15.703,0.0522784578943
1644321798448804443,-17.005,0.0519968697421
1644321798491861970,-18.395,0.0517258026155
1644321798535092990,-20.023,0.0513988213369
1644321798577250622,-22.097,0.0512410991037
1644321798584192509,-22.389,0.0511226131936
1644321798627022718,-24.666,0.0509695643628
1644321798670610510,-27.255,0.0506352419926
1644321798712789334,-30.32,0.0503443502617
1644321798756234220,-33.912,0.050035682232
1644321798798564976,-38.261,0.0498108390247
