rosbagTimestamp,fz,z
1644321486949334383,0.013,0.0698611859289
1644321486984655287,0.005,0.0689279498543
1644321487027329574,-0.033,0.0683072436192
1644321487069600026,0.001,0.0681847395443
1644321487120080535,0.137,0.0677458177845
1644321487157687063,0.086,0.0676069138631
1644321487205456972,-0.018,0.067225207679
1644321487247352734,-0.069,0.0668768488938
1644321487291599279,-0.038,0.0665572341156
1644321487334393813,0.003,0.0662081196726
1644321487384074341,-0.065,0.065871613113
1644321487426969555,-0.067,0.0656896314845
1644321487470228025,0.026,0.0653547270037
1644321487512763823,-0.025,0.0650081475614
1644321487555799788,0.0,0.0646774997505
1644321487605812658,0.014,0.0643597885675
1644321487648010336,-0.011,0.0640401979878
1644321487691407318,-0.735,0.0638904323195
1644321487734156610,-2.235,0.0636435579167
1644321487784620475,-4.251,0.0633598339887
1644321487826983505,-6.015,0.0630618169832
1644321487870000069,-7.684,0.0627592105843
1644321487920073837,-9.595,0.0624441606264
1644321487963131931,-11.219,0.0620927523214
1644321488005675893,-12.523,0.0619021074742
1644321488012409381,-12.729,0.0617179911521
1644321488055831878,-13.475,0.0615426620951
1644321488098768330,-13.826,0.0611089052358
1644321488148891644,-13.79,0.0607285271028
1644321488191792286,-13.422,0.0602890465588
1644321488238810573,-13.037,0.0599079591153
1644321488284543982,-12.335,0.059547449298
1644321488327451395,-11.717,0.059214232718
1644321488377211100,-11.345,0.0589159909451
1644321488419890998,-11.217,0.0585958105842
1644321488462729801,-11.103,0.0584431335677
1644321488470030584,-11.109,0.0582984652297
1644321488512983074,-11.394,0.0581515510177
1644321488555723398,-12.042,0.0578539481615
1644321488605786836,-13.071,0.0575531543553
1644321488648555404,-14.605,0.0572981752431
1644321488691564791,-16.556,0.0569822352456
1644321488734284150,-18.419,0.0566707524291
1644321488784460976,-20.254,0.0563111851953
1644321488827234013,-21.374,0.0559442032321
1644321488870144833,-21.799,0.0557835392044
1644321488912979518,-21.523,0.0554153972285
1644321488956549099,-20.647,0.0550318295289
1644321488998526285,-19.342,0.0546478957061
1644321489041652197,-17.625,0.0542331019928
1644321489091594354,-15.934,0.0540527564428
1644321489134247707,-14.838,0.0537052946954
1644321489177378790,-14.273,0.0533995796988
1644321489220278122,-14.234,0.0530603722857
1644321489262946841,-14.659,0.0527475628522
1644321489305852637,-15.403,0.0526025130829
1644321489312942225,-15.576,0.0524669693884
1644321489356197759,-16.585,0.0523299523019
1644321489398724218,-17.854,0.052030544353
1644321489441408945,-19.468,0.0517336951949
1644321489494171661,-21.741,0.0514245031704
1644321489534477014,-23.818,0.0511504111957
1644321489577364076,-26.178,0.0508353623816
1644321489620459065,-28.86,0.0505497263173
1644321489663039187,-32.312,0.0503792881515
1644321489705923988,-36.448,0.0500935530064
1644321489755800856,-41.324,0.0498665351364
