rosbagTimestamp,fz,z
1644321603109094104,0.082,0.0697031872252
1644321603143648790,0.141,0.0687542334422
1644321603187055102,0.125,0.0681920880542
1644321603229899198,0.088,0.0679713239487
1644321603280120426,0.138,0.0675793813006
1644321603322923833,0.099,0.0672627299558
1644321603365833768,0.058,0.0670684099506
1644321603408652139,0.081,0.0667421804077
1644321603451305807,0.081,0.066418505349
1644321603494309825,0.156,0.0660544764245
1644321603544232596,0.06,0.0657207118301
1644321603587114411,0.064,0.0653558792915
1644321603629968926,0.136,0.0651804446293
1644321603672944851,0.092,0.0648731594443
1644321603715428297,-0.002,0.0645323816661
1644321603758318655,0.012,0.0642172270599
1644321603801407686,-0.475,0.0639398397875
1644321603851425136,-2.322,0.0636599270507
1644321603894418102,-4.034,0.0635106057019
1644321603937455248,-5.703,0.0632028161479
1644321603987187733,-7.294,0.0628966256022
1644321604029866743,-8.638,0.0625849564223
1644321604080173237,-10.124,0.0622630620289
1644321604123083601,-11.352,0.0619003675421
1644321604165411145,-12.482,0.0615164385481
1644321604214963119,-13.453,0.0611237721115
1644321604258852039,-13.654,0.0607036790376
1644321604301316429,-13.485,0.0605076580019
1644321604351453449,-12.983,0.0601047214058
1644321604394343848,-12.47,0.059716514516
1644321604436795975,-11.916,0.0593864309182
1644321604479967790,-11.498,0.0590722224587
1644321604522921986,-11.124,0.0587677311138
1644321604565816329,-10.982,0.0586045753983
1644321604615933376,-11.074,0.0582995003111
1644321604658450888,-11.4,0.0580066515031
1644321604701343130,-12.206,0.0576984860001
1644321604744351896,-13.492,0.0574172189326
1644321604787464911,-15.169,0.0571541891544
1644321604830401306,-16.943,0.0569863929975
1644321604880327253,-18.913,0.0566721223246
1644321604922226532,-20.317,0.0563122738198
1644321604965973401,-21.262,0.0559468664188
1644321605008480407,-21.53,0.0555870692803
1644321605051353513,-20.977,0.0553907803855
1644321605057578189,-20.864,0.0552038417552
1644321605095225947,-19.994,0.0550178453103
1644321605143799094,-18.274,0.0546353190211
1644321605187004191,-16.613,0.0542401366208
1644321605229504273,-15.295,0.0539004066886
1644321605279377940,-14.415,0.0535496661186
1644321605322272347,-14.136,0.0532492609846
1644321605365520833,-14.295,0.0529205823352
1644321605416131122,-14.879,0.0525976635023
1644321605465122533,-15.916,0.0523310562148
1644321605508028229,-17.183,0.0521755812599
1644321605515933814,-17.463,0.0520449973825
1644321605558970788,-18.989,0.0518903931606
1644321605608655141,-20.982,0.0515817018651
1644321605651920677,-23.036,0.0513004733907
1644321605694606105,-25.078,0.0510036462773
1644321605744175469,-28.55,0.0506915457795
1644321605787299524,-32.335,0.0504106131363
1644321605830286449,-36.47,0.0501352434361
1644321605872356882,-40.504,0.049897854085
