rosbagTimestamp,fz,z
1644322096165362914,0.017,0.0696844518484
1644322096194459601,0.001,0.0692276810922
1644322096200542218,0.005,0.0687309684657
1644322096244315011,0.039,0.0685618383104
1644322096287137964,0.016,0.0683820377704
1644322096329830767,-0.02,0.0679509184129
1644322096372828801,0.032,0.0676156698003
1644322096415760125,0.054,0.0672405315638
1644322096458625815,0.023,0.0670717564787
1644322096465698797,0.024,0.0669026714849
1644322096508585501,0.018,0.0667264435752
1644322096551456385,-0.053,0.0663931607304
1644322096594276339,-0.037,0.066053373528
1644322096637248065,-0.021,0.0657166878154
1644322096687353307,-0.047,0.0653777226354
1644322096729878105,0.022,0.065045979596
1644322096773016827,0.057,0.0647034203667
1644322096821849003,0.039,0.0645465216097
1644322096858583282,0.002,0.0642162402385
1644322096901319260,-0.414,0.0640691863317
1644322096908739401,-0.542,0.0639403874335
1644322096951310088,-1.975,0.0636513799204
1644322096994226672,-3.52,0.0633748389983
1644322097037322032,-4.946,0.0630621234448
1644322097087350998,-6.324,0.0629001024184
1644322097129916320,-7.438,0.0625855196106
1644322097172418820,-8.555,0.0622598389805
1644322097215464750,-9.695,0.0619141505334
1644322097258499389,-10.649,0.0615413460051
1644322097301574825,-11.327,0.0613421358983
1644322097308093917,-11.397,0.0611225424487
1644322097351070954,-11.744,0.060930166664
1644322097393753462,-11.859,0.0605416157262
1644322097436958772,-11.813,0.0601582433144
1644322097487184817,-11.8,0.059778481196
1644322097529955754,-11.792,0.0594444657343
1644322097579829188,-11.82,0.0591166477229
1644322097623186739,-11.768,0.0587921383733
1644322097672801175,-11.896,0.0584857203064
1644322097715551932,-12.154,0.0581593991181
1644322097758520348,-12.48,0.0580007873735
1644322097765532952,-12.566,0.0578528093288
1644322097808714610,-13.108,0.0577009140779
1644322097851748242,-14.07,0.0573998710614
1644322097893964552,-15.482,0.0571519839534
1644322097944129918,-17.52,0.0568120888561
1644322097987247694,-19.162,0.0565143523687
1644322098036992864,-20.601,0.0561446395197
1644322098086947047,-21.172,0.0558096467508
1644322098129998851,-20.945,0.0554080291132
1644322098179877849,-19.999,0.055053225261
1644322098222784561,-18.594,0.0546479806971
1644322098265523805,-16.964,0.0542453976561
1644322098315634791,-15.363,0.0539134107896
1644322098358179745,-14.29,0.0537445030515
1644322098401060549,-13.89,0.0534162599406
1644322098443987831,-14.037,0.0530845656465
1644322098486533743,-14.527,0.0527717299733
1644322098530012992,-15.283,0.0524762056255
1644322098579754193,-16.474,0.0523280076506
1644322098622756575,-17.785,0.0520307634694
1644322098665686319,-19.345,0.0517569369637
1644322098715698368,-21.482,0.0514413107748
1644322098758845072,-23.602,0.0511506827101
1644322098801396703,-25.981,0.050830440598
1644322098851327668,-29.3,0.0505606333624
1644322098894140847,-33.0,0.0502729360369
1644322098937249714,-37.108,0.0501257243249
1644322098987104830,-42.007,0.0498958249941
