rosbagTimestamp,fz,z
1644321992996614455,0.112,0.0698626353151
1644321993031877648,0.095,0.0689234018959
1644321993075160020,0.05,0.0683010313783
1644321993117695858,0.044,0.0681982200039
1644321993167672283,0.027,0.0677592931485
1644321993210447106,-0.015,0.0674381156973
1644321993253342914,-0.017,0.0672372845972
1644321993303379200,-0.069,0.0668857692417
1644321993346011922,0.029,0.0665584481394
1644321993396456519,0.022,0.0662049684663
1644321993439383922,-0.025,0.0658866118201
1644321993482327166,0.059,0.0655082505965
1644321993532078444,0.047,0.0651805912677
1644321993574964025,-0.058,0.0648627268014
1644321993617802346,-0.034,0.0645173993187
1644321993666938443,-0.025,0.0642098605682
1644321993710424945,-0.064,0.0640325899354
1644321993753306377,-0.622,0.0638721429369
1644321993760102875,-0.775,0.0637554643151
1644321993803076114,-2.297,0.0634728829528
1644321993845696766,-4.183,0.0632079926649
1644321993896368139,-6.167,0.0629293042927
1644321993939474642,-7.844,0.0625986617541
1644321993981985491,-9.215,0.0622473641416
1644321994031965234,-10.415,0.0618930121358
1644321994075132470,-11.148,0.0615078078644
1644321994117701425,-11.568,0.0612813072951
1644321994167607424,-11.882,0.0609118559301
1644321994210637849,-11.919,0.0605230010331
1644321994253599077,-11.779,0.0601004793281
1644321994302938928,-11.663,0.0597528394183
1644321994346172273,-11.542,0.0594183825604
1644321994396037754,-11.428,0.0590891424741
1644321994438777779,-11.384,0.0587664735598
1644321994482040786,-11.422,0.0586077574751
1644321994489081371,-11.451,0.0584520169413
1644321994531998991,-11.723,0.0583026834069
1644321994574768349,-12.064,0.0579828211622
1644321994617726254,-12.61,0.0576778408476
1644321994667555497,-13.598,0.0573844110791
1644321994710371126,-14.83,0.0571332738025
1644321994753436097,-16.45,0.0567962323023
1644321994803280761,-18.407,0.0564808025896
1644321994846035682,-19.724,0.0561077436078
1644321994896041354,-20.666,0.0559470362453
1644321994939051603,-20.805,0.0556083887936
1644321994982053067,-20.374,0.0552102169285
1644321995024490639,-19.25,0.0548276186484
1644321995067488075,-17.725,0.0544426874718
1644321995110591751,-16.202,0.0540555349386
1644321995153344055,-14.881,0.0538915590785
1644321995203394315,-14.003,0.0535618811913
1644321995246198994,-13.801,0.0532410156622
1644321995288865043,-13.968,0.0529012322261
1644321995331791411,-14.489,0.0526040511527
1644321995375005277,-15.304,0.0523223884581
1644321995417313408,-16.452,0.0521473914462
1644321995467691205,-18.186,0.0518604167525
1644321995510739132,-19.886,0.0515874167049
1644321995553310033,-21.864,0.0512706318816
1644321995603403777,-24.378,0.0509903931431
1644321995646068179,-26.91,0.0506665699883
1644321995689109853,-29.746,0.0503667590967
1644321995732088126,-33.293,0.0502119717823
1644321995774866191,-37.521,0.0499892216977
