rosbagTimestamp,fz,z
1644322359481857359,0.055,0.0695552411614
1644322359509918047,0.159,0.0686009546355
1644322359560112287,0.103,0.068165502047
1644322359602450961,0.042,0.0680901116184
1644322359645441570,0.111,0.0677160822261
1644322359688529364,0.089,0.0673948197051
1644322359731065500,0.064,0.0670053044541
1644322359774942500,0.074,0.0666776151312
1644322359817459340,0.088,0.0665091764299
1644322359824295523,0.09,0.0663426135206
1644322359867326937,0.071,0.0661843976871
1644322359910235087,0.044,0.0658313645917
1644322359959941129,0.135,0.0654725989366
1644322360002918246,0.13,0.0651343642961
1644322360045957684,0.161,0.0648149200158
1644322360088605945,0.098,0.0644857849485
1644322360131564916,-0.528,0.0643475930243
1644322360174206640,-1.656,0.0640288595682
1644322360217367281,-2.558,0.0637171352958
1644322360266637586,-4.088,0.0634320093462
1644322360310427173,-5.7,0.0631449397546
1644322360352860959,-7.067,0.0628493570324
1644322360396039209,-8.403,0.0626842550905
1644322360445990997,-9.61,0.062366408414
1644322360488812399,-10.39,0.0619908165873
1644322360531449610,-11.121,0.0616330751666
1644322360574483794,-11.548,0.0612337728893
1644322360624326570,-11.678,0.0608289349177
1644322360667192511,-11.64,0.0604531879915
1644322360710140979,-11.536,0.0602607990431
1644322360753146964,-11.397,0.0598647916415
1644322360795309745,-11.113,0.059523789106
1644322360838641271,-10.951,0.0591928466941
1644322360881677042,-10.99,0.0588668697624
1644322360931640755,-10.988,0.0585488391772
1644322360974905064,-11.162,0.0584028983351
1644322361024354652,-11.458,0.0580887915012
1644322361067806571,-11.925,0.0578062669439
1644322361110552849,-12.803,0.0575083383237
1644322361159425720,-14.035,0.0572355016669
1644322361202764885,-15.214,0.0569130670749
1644322361253870324,-16.636,0.0565826249113
1644322361295870204,-17.873,0.0562243239095
1644322361346133886,-19.039,0.0559088854284
1644322361395592054,-19.565,0.0555488140326
1644322361439194120,-19.274,0.0551869069712
1644322361481578798,-18.289,0.0548295129657
1644322361531483895,-16.915,0.0546249942745
1644322361574546006,-15.599,0.0542236984521
1644322361624427278,-14.339,0.053875716863
1644322361667326319,-13.764,0.0535070855481
1644322361709990551,-13.508,0.0531874071766
1644322361759584906,-13.679,0.0528572728389
1644322361802910677,-14.22,0.0525420788579
1644322361845987776,-15.153,0.0522461777283
1644322361888552372,-16.219,0.0521057585213
1644322361931822391,-17.521,0.0518316134522
1644322361975024098,-19.043,0.0515158959043
1644322362024194685,-21.248,0.0512264781014
1644322362067138548,-23.377,0.0509217754648
1644322362109662632,-26.097,0.0506181864915
1644322362160265591,-29.746,0.0503116722959
1644322362203053237,-33.448,0.0501618038902
1644322362245455093,-37.42,0.0499540559164
