rosbagTimestamp,fz,z
1644322280489842409,0.044,0.0698521728433
1644322280532043665,0.119,0.069400681326
1644322280575826078,0.212,0.0689005572727
1644322280617790110,0.216,0.0686444478087
1644322280660798661,0.203,0.0682405353079
1644322280703764592,0.17,0.0679298717253
1644322280746319704,0.111,0.0675756052375
1644322280789413437,0.134,0.0673735076342
1644322280795828671,0.132,0.0671756071034
1644322280839519168,0.115,0.0670102936711
1644322280882352048,0.15,0.0666954965493
1644322280931808819,0.139,0.0663675729381
1644322280974956352,0.058,0.0660208975299
1644322281018000235,0.056,0.0656572576946
1644322281067956194,0.112,0.0653278078015
1644322281110150966,0.124,0.0649919122977
1644322281152731597,0.064,0.064655181496
1644322281203824356,0.094,0.064491630772
1644322281246378817,0.128,0.064175477022
1644322281288350702,-0.452,0.0638903359599
1644322281332059186,-1.636,0.0635938100054
1644322281375830931,-3.008,0.0633035659335
1644322281418041939,-4.524,0.063022975759
1644322281467353402,-6.244,0.0628570081476
1644322281510793655,-7.621,0.0625492149279
1644322281553876572,-8.936,0.0622257470768
1644322281596051693,-10.05,0.0618491692922
1644322281639328327,-10.876,0.0614732018965
1644322281689320484,-11.451,0.0610828551169
1644322281732255107,-11.594,0.0606725141857
1644322281775016153,-11.575,0.060479852144
1644322281817883271,-11.613,0.0601022287197
1644322281867839438,-11.539,0.0597154463051
1644322281910843744,-11.446,0.0593961108661
1644322281953532628,-11.414,0.0590591056648
1644322282003462167,-11.518,0.0587455845925
1644322282046314357,-11.656,0.0584358378164
1644322282089125056,-11.873,0.0582834428559
1644322282139003599,-12.322,0.0579664194396
1644322282181903266,-12.864,0.0576536675357
1644322282232006347,-13.716,0.057370988049
1644322282275022229,-15.097,0.057121660953
1644322282317574107,-16.833,0.0567771691709
1644322282367850457,-18.647,0.0564557778431
1644322282410547966,-19.878,0.056107055086
1644322282452952171,-20.602,0.0557425392292
1644322282496089236,-20.669,0.0555575875465
1644322282539296371,-20.295,0.0552047051823
1644322282582041776,-19.326,0.054841725381
1644322282632144949,-17.578,0.054426548311
1644322282674937909,-15.954,0.054043826815
1644322282717778943,-14.618,0.0538874665176
1644322282760314891,-13.921,0.0535268196782
1644322282803343455,-13.689,0.0532037030131
1644322282846513689,-13.925,0.0528795221273
1644322282889309856,-14.583,0.0527282574642
1644322282896632379,-14.728,0.0525809143367
1644322282938684965,-15.562,0.0522812210881
1644322282982185787,-16.681,0.0521234049627
1644322283024925613,-18.122,0.0518475957624
1644322283067140931,-19.816,0.051569646972
1644322283110325973,-21.764,0.0512542211737
1644322283153550835,-23.865,0.0509561740634
1644322283203519913,-26.993,0.0506282043056
1644322283246290626,-29.94,0.0505184063122
1644322283253771022,-30.585,0.0503535479884
1644322283289260450,-33.647,0.0501929471156
1644322283338954391,-38.699,0.0499746175247
