rosbagTimestamp,fz,z
1644321015815204639,0.03,0.0697001204126
1644321015851269350,0.046,0.069250953975
1644321015893972916,0.13,0.068588159902
1644321015943611961,0.097,0.068400651497
1644321015986369799,0.128,0.0679824035649
1644321016030339056,0.025,0.067649890268
1644321016073336577,0.05,0.0672847526507
1644321016121484021,0.101,0.066934901699
1644321016164708662,0.033,0.0666016278898
1644321016215186608,0.026,0.0664508218332
1644321016257992856,0.13,0.0660993240183
1644321016300957580,0.087,0.0657553091034
1644321016350262687,0.064,0.0653825627594
1644321016393489884,0.001,0.0650557060971
1644321016436086404,0.021,0.0647097753226
1644321016479873883,0.071,0.0643860754737
1644321016521735944,0.019,0.0642257445826
1644321016530039498,0.014,0.0640650888833
1644321016565388076,-0.175,0.063924176364
1644321016614589890,-1.467,0.0636807024842
1644321016657873996,-3.309,0.0633967759454
1644321016701332996,-5.28,0.0631066500823
1644321016743436203,-7.279,0.0628156258005
1644321016786425223,-9.076,0.0626642235172
1644321016793849204,-9.313,0.062517479447
1644321016832255571,-10.568,0.0623493076665
1644321016879935284,-12.115,0.0619707547641
1644321016921735755,-13.105,0.0615884574798
1644321016965106221,-13.65,0.0611973760378
1644321017008099223,-13.788,0.0607743015441
1644321017051167468,-13.632,0.0605569213045
1644321017057903379,-13.58,0.0603621774393
1644321017093674660,-13.226,0.0601525320852
1644321017143249819,-12.506,0.0597716283577
1644321017185950843,-12.009,0.0594342983235
1644321017229550459,-11.609,0.0591231900916
1644321017280230732,-11.309,0.0587975685732
1644321017322340927,-11.273,0.0584966881319
1644321017372094772,-11.298,0.0581838297552
1644321017422026307,-11.673,0.0578791004447
1644321017464409119,-12.277,0.0575762275666
1644321017507880135,-13.383,0.0574332682159
1644321017557658614,-15.271,0.0571828964452
1644321017600590183,-17.122,0.0568618359136
1644321017643621272,-18.863,0.0565585623723
1644321017686543668,-20.396,0.0561816059844
1644321017736715633,-21.512,0.0558053239446
1644321017780011757,-21.71,0.0554885439485
1644321017822233159,-21.245,0.0553015569611
1644321017872268291,-19.836,0.0548824954506
1644321017914990604,-18.222,0.0545095975609
1644321017957665479,-16.656,0.0541165564683
1644321018007964077,-15.108,0.0537615335475
1644321018050883199,-14.474,0.0534209058731
1644321018095103500,-14.228,0.0531148967138
1644321018136791795,-14.313,0.0529410847635
1644321018143023027,-14.351,0.0527861788725
1644321018186580788,-15.121,0.0525994902113
1644321018229712631,-16.192,0.0523158764321
1644321018271845085,-17.49,0.0520168435745
1644321018315544578,-18.897,0.0517230582483
1644321018357743628,-20.682,0.0515828561138
1644321018365440204,-20.971,0.0514304528647
1644321018408271939,-23.097,0.0512811255373
1644321018450237222,-25.269,0.0509814128573
1644321018493747575,-28.005,0.0506441605831
1644321018536530702,-30.997,0.0503606197913
1644321018586145956,-34.954,0.050075743171
1644321018629551745,-39.266,0.0498544987738
