rosbagTimestamp,fz,z
1644321714590865372,0.074,0.0697063369684
1644321714626100598,0.046,0.0692495568645
1644321714676074697,0.101,0.0685867207325
1644321714718794828,0.025,0.0684021865689
1644321714761738760,0.0,0.0679741194916
1644321714811811654,0.016,0.0676514292646
1644321714854028587,-0.024,0.0672848477057
1644321714897236101,-0.069,0.0671117448251
1644321714904635606,-0.079,0.0669365291927
1644321714947533371,-0.101,0.0666016311082
1644321714990617457,0.028,0.0662801997618
1644321715033312325,0.191,0.0660978899038
1644321715040541552,0.195,0.0659282507665
1644321715083177631,0.136,0.0657524834271
1644321715126362637,0.142,0.0653782073663
1644321715168774469,0.116,0.0650468049392
1644321715211683754,0.043,0.0647022623424
1644321715255068086,-0.008,0.0643857803814
1644321715297656222,-0.481,0.064253000237
1644321715304712262,-0.626,0.0641148467306
1644321715354752707,-2.453,0.063993658977
1644321715397508913,-4.345,0.063694063458
1644321715447596549,-6.37,0.063424275852
1644321715490311207,-8.065,0.0631171026746
1644321715540009941,-9.609,0.0627781981972
1644321715583572291,-10.748,0.062446677158
1644321715626221982,-11.691,0.062108666855
1644321715668637114,-12.474,0.0617355826162
1644321715718807057,-13.118,0.0613486169305
1644321715761585015,-13.411,0.060951762014
1644321715811701329,-13.219,0.0605646898658
1644321715854397568,-12.831,0.0603458316162
1644321715897210168,-12.16,0.0599360576663
1644321715947498046,-11.418,0.0595919966089
1644321715990390347,-11.044,0.0592556204268
1644321716033089189,-10.763,0.058945606003
1644321716075797482,-10.577,0.0586490870637
1644321716125986454,-10.689,0.0583393972281
1644321716168752429,-10.879,0.0580351262163
1644321716211533199,-11.376,0.0578867186027
1644321716261835909,-12.535,0.0576006078631
1644321716311103373,-13.929,0.0573185011347
1644321716355146026,-15.064,0.0569967039744
1644321716397405151,-16.276,0.0566692758216
1644321716447690350,-17.637,0.0563271781205
1644321716490623941,-18.581,0.0560085419001
1644321716533314005,-19.294,0.0556565739581
1644321716576139080,-19.538,0.0554704627433
1644321716582940189,-19.511,0.055289603779
1644321716619104769,-19.139,0.0551189255161
1644321716661364386,-18.128,0.0547359681744
1644321716711506463,-16.578,0.0543451840126
1644321716754526135,-15.425,0.0539754660993
1644321716804293186,-14.409,0.0535897527497
1644321716847540372,-13.865,0.0532837186447
1644321716890693224,-13.856,0.0531045613612
1644321716933577184,-14.156,0.0527771633888
1644321716983058802,-14.767,0.0524810861724
1644321717026131396,-15.6,0.0521965044663
1644321717075998859,-17.139,0.0519066339919
1644321717119022037,-18.64,0.0515993423277
1644321717161238781,-20.342,0.0513177599403
1644321717204728120,-22.272,0.0510274450162
1644321717255962726,-25.197,0.0508600315432
1644321717297214904,-28.099,0.0505814575683
1644321717340825915,-31.408,0.0502377867086
1644321717383179467,-35.23,0.0499961554301
