rosbagTimestamp,fz,z
1644321908651015868,-0.073,0.0695521774753
1644321908679320157,-0.161,0.0690772737414
1644321908721928442,-0.16,0.0683725472805
1644321908772074155,-0.116,0.0682693569002
1644321908814553763,-0.098,0.0678187724974
1644321908857945933,-0.064,0.0674889654986
1644321908907512811,-0.062,0.0671206256904
1644321908950720626,-0.044,0.0669563854686
1644321908993556806,-0.054,0.0666149672831
1644321909035937222,-0.126,0.0662830376324
1644321909078826456,-0.052,0.065929321545
1644321909124146586,0.061,0.0655663193065
1644321909171859775,-0.076,0.0652298945724
1644321909215001291,-0.184,0.065058642642
1644321909257728946,-0.18,0.0647157699143
1644321909307693904,-0.474,0.0644128423818
1644321909350450472,-1.63,0.064152541558
1644321909393454951,-3.479,0.0638600388145
1644321909442981927,-5.507,0.0635840591396
1644321909486140079,-7.214,0.0632733452221
1644321909528819452,-8.635,0.0629610201749
1644321909579047626,-10.109,0.0627930386688
1644321909622121232,-11.158,0.0624554320662
1644321909672092309,-12.099,0.0621010000232
1644321909714743341,-12.659,0.0617281613744
1644321909757488514,-13.113,0.0613318621346
1644321909800296967,-13.285,0.0609440471512
1644321909850846466,-13.021,0.060558203834
1644321909893362651,-12.608,0.0601280593513
1644321909936407122,-12.078,0.0597699968651
1644321909979208652,-11.554,0.0595946921168
1644321910022039499,-11.04,0.0592642428761
1644321910072064713,-10.759,0.0589603082799
1644321910114924376,-10.644,0.0586366598849
1644321910157903799,-10.663,0.0583513000053
1644321910200494326,-10.925,0.0581882337051
1644321910207961989,-11.014,0.0580379246753
1644321910249616824,-11.664,0.0579016826522
1644321910293509350,-12.531,0.0576064234524
1644321910336431751,-13.617,0.0573047601464
1644321910379036745,-14.799,0.0569903503927
1644321910422283404,-16.028,0.0566750866816
1644321910471052162,-17.154,0.0563390702063
1644321910514560016,-17.977,0.0559872358441
1644321910557624368,-18.606,0.0558053782141
1644321910607231347,-18.737,0.055474735814
1644321910650747132,-18.245,0.055121665079
1644321910693539716,-17.419,0.0547401159934
1644321910736417126,-16.371,0.0543644351881
1644321910786441871,-15.244,0.0539887545758
1644321910829041563,-14.411,0.0536226505622
1644321910871721090,-13.941,0.0534583995345
1644321910914740654,-13.913,0.0531329025417
1644321910957607534,-14.163,0.0528010768
1644321911007334822,-14.765,0.0524943631645
1644321911050478379,-15.61,0.0521886398976
1644321911093715036,-16.789,0.0519016139226
1644321911136933471,-18.266,0.0517705179101
1644321911178693731,-20.024,0.0514594347195
1644321911221916376,-22.01,0.0511765842282
1644321911271934405,-24.568,0.0508506283866
1644321911314656199,-27.196,0.0505885019787
1644321911357557006,-30.337,0.0502494682652
1644321911407695184,-34.386,0.0499959811143
