rosbagTimestamp,fz,z
1644320815861124449,0.103,0.0698594413878
1644320815868112139,0.101,0.0698594413878
1644320815875069089,0.1,0.0698594413878
1644320815881966260,0.103,0.0698594413878
1644320815889335123,0.106,0.0698594413878
1644320815895980253,0.11,0.069408837251
1644320815903514287,0.114,0.0689472904956
1644320815910405780,0.125,0.0689472904956
1644320815917758592,0.128,0.0689472904956
1644320815925238893,0.137,0.0689472904956
1644320815931735973,0.138,0.0689472904956
1644320815939257499,0.137,0.0688045964106
1644320815946558692,0.137,0.0688045964106
1644320815954563086,0.13,0.0688045964106
1644320815960370713,0.122,0.0688045964106
1644320815966964065,0.121,0.0688045964106
1644320815974560349,0.115,0.0688045964106
1644320815982263820,0.113,0.0688045964106
1644320815989176625,0.11,0.068593004619
1644320815996357729,0.11,0.068593004619
1644320816003529849,0.115,0.068593004619
1644320816010923824,0.118,0.068593004619
1644320816017822712,0.125,0.068593004619
1644320816024908001,0.131,0.068593004619
1644320816031774774,0.139,0.068593004619
1644320816039204342,0.151,0.0681601355264
1644320816046268925,0.158,0.0681601355264
1644320816053262229,0.164,0.0681601355264
1644320816060672177,0.17,0.0681601355264
1644320816067880163,0.171,0.0681601355264
1644320816074505773,0.167,0.0681601355264
1644320816082597359,0.164,0.0678353947607
1644320816089084235,0.156,0.0678353947607
1644320816095515891,0.148,0.0678353947607
1644320816103225079,0.14,0.0678353947607
1644320816110393961,0.13,0.0678353947607
1644320816117513415,0.124,0.0678353947607
1644320816125023773,0.118,0.0674665272086
1644320816132024302,0.116,0.0674665272086
1644320816139259016,0.112,0.0674665272086
1644320816146279226,0.11,0.0674665272086
1644320816154372274,0.11,0.0674665272086
1644320816160095679,0.104,0.0674665272086
1644320816167428657,0.101,0.0674665272086
1644320816174597440,0.1,0.067110127481
1644320816182120169,0.095,0.067110127481
1644320816189025444,0.096,0.067110127481
1644320816195637163,0.094,0.067110127481
1644320816203494288,0.098,0.067110127481
1644320816210615488,0.103,0.067110127481
1644320816217632621,0.108,0.066771142569
1644320816225035189,0.113,0.066771142569
1644320816232117116,0.117,0.066771142569
1644320816239231954,0.115,0.066771142569
1644320816246090745,0.114,0.066771142569
1644320816253492937,0.101,0.066771142569
1644320816260409481,0.086,0.0664416848873
1644320816267586955,0.073,0.0664416848873
1644320816274883729,0.054,0.0664416848873
1644320816282039578,0.043,0.0664416848873
1644320816289170025,0.035,0.0664416848873
1644320816296148806,0.033,0.0664416848873
1644320816302976365,0.043,0.0664416848873
1644320816310436140,0.05,0.066280068029
1644320816317234360,0.065,0.066280068029
1644320816324715766,0.085,0.066280068029
1644320816332190389,0.101,0.066280068029
1644320816338924913,0.113,0.066280068029
1644320816345224884,0.111,0.066280068029
1644320816353863970,0.106,0.065934011615
1644320816360412306,0.086,0.065934011615
1644320816367235898,0.072,0.065934011615
1644320816374645903,0.048,0.065934011615
1644320816381980026,0.029,0.065934011615
1644320816388989908,0.008,0.065934011615
1644320816396447068,-0.001,0.065570774774
1644320816403538012,-0.003,0.065570774774
1644320816410614866,0.002,0.065570774774
1644320816418064567,0.014,0.065570774774
1644320816424919802,0.035,0.065570774774
1644320816432089505,0.049,0.065570774774
1644320816439092098,0.072,0.0652193569223
1644320816445602805,0.09,0.0652193569223
1644320816453092353,0.101,0.0652193569223
1644320816460420551,0.112,0.0652193569223
1644320816467465672,0.125,0.0652193569223
1644320816474891141,0.137,0.0652193569223
1644320816482284825,0.141,0.0648860507623
1644320816489263899,0.146,0.0648860507623
1644320816496239121,0.147,0.0648860507623
1644320816503630120,0.145,0.0648860507623
1644320816510595601,0.143,0.0648860507623
1644320816517795475,0.136,0.0648860507623
1644320816524869498,0.122,0.0648860507623
1644320816531463433,0.109,0.0645498189515
1644320816538843926,0.092,0.0645498189515
1644320816546146745,0.08,0.0645498189515
1644320816553673043,0.065,0.0645498189515
1644320816560112390,0.049,0.0645498189515
1644320816567050634,0.038,0.0645498189515
1644320816574223254,0.025,0.0642303056911
1644320816581540070,0.0,0.0642303056911
1644320816589135574,-0.039,0.0642303056911
1644320816596064016,-0.087,0.0642303056911
1644320816602494181,-0.169,0.0642303056911
1644320816609959093,-0.253,0.0642303056911
1644320816617335439,-0.39,0.0640937831422
1644320816624674825,-0.518,0.0640937831422
1644320816631984363,-0.71,0.0640937831422
1644320816639199906,-0.936,0.0640937831422
1644320816646207544,-1.117,0.0640937831422
1644320816653205270,-1.371,0.0640937831422
1644320816660491207,-1.57,0.063828431821
1644320816667952686,-1.844,0.063828431821
1644320816674740616,-2.13,0.063828431821
1644320816682160888,-2.346,0.063828431821
1644320816688962999,-2.648,0.063828431821
1644320816695600755,-2.879,0.063828431821
1644320816703210553,-3.196,0.0635507767798
1644320816710627766,-3.445,0.0635507767798
1644320816717558051,-3.784,0.0635507767798
1644320816724947990,-4.138,0.0635507767798
1644320816732037405,-4.409,0.0635507767798
1644320816738494439,-4.781,0.0635507767798
1644320816745856116,-5.063,0.0632581115123
1644320816753680158,-5.441,0.0632581115123
1644320816760517470,-5.821,0.0632581115123
1644320816767071815,-6.105,0.0632581115123
1644320816774775429,-6.39,0.0632581115123
1644320816782053239,-6.67,0.0632581115123
1644320816789293201,-7.129,0.0632581115123
1644320816796065675,-7.485,0.0629851468485
1644320816802973314,-7.749,0.0629851468485
1644320816809992815,-8.004,0.0629851468485
1644320816816494321,-8.336,0.0629851468485
1644320816823652313,-8.58,0.0629851468485
1644320816831472738,-8.9,0.0629851468485
1644320816838297955,-9.211,0.0626642331726
1644320816845822203,-9.441,0.0626642331726
1644320816853085273,-9.741,0.0626642331726
1644320816860506987,-9.963,0.0626642331726
1644320816867528512,-10.253,0.0626642331726
