rosbagTimestamp,z
1634135005553256388,0.433884301077
1634135005561256186,0.433884301077
1634135005569243755,0.433425667382
1634135005577258449,0.433425667382
1634135005585274932,0.433425667382
1634135005593258257,0.432985125069
1634135005601261194,0.432985125069
1634135005609239552,0.432985125069
1634135005617280451,0.432562543431
1634135005625262130,0.432562543431
1634135005633260718,0.432562543431
1634135005641242669,0.432100193645
1634135005649301788,0.432100193645
1634135005657310674,0.432100193645
1634135005665265889,0.431633998041
1634135005673260727,0.431633998041
1634135005681360420,0.431633998041
1634135005689243138,0.431132627779
1634135005697251339,0.431132627779
1634135005705262625,0.431132627779
1634135005713263099,0.430625942075
1634135005721251770,0.430625942075
1634135005729338928,0.430625942075
1634135005737276442,0.430118493
1634135005745303090,0.430118493
1634135005753263117,0.430118493
1634135005761263129,0.429624603617
1634135005769254167,0.429624603617
1634135005777268292,0.429624603617
1634135005785264921,0.429149305474
1634135005793267046,0.429149305474
1634135005801298070,0.429149305474
1634135005809259445,0.428676034795
1634135005817235914,0.428676034795
1634135005825263350,0.428676034795
1634135005833259645,0.428208449919
1634135005841243942,0.428208449919
1634135005849247537,0.428208449919
1634135005857278027,0.427774543699
1634135005865255505,0.427774543699
1634135005873261554,0.427774543699
1634135005881264786,0.42732049871
1634135005889230874,0.42732049871
1634135005897247406,0.42732049871
1634135005905261578,0.426835902899
1634135005913300768,0.426835902899
1634135005921259422,0.426835902899
1634135005929244504,0.426323371593
1634135005937241299,0.426323371593
1634135005945258511,0.426323371593
1634135005953257913,0.425789463378
1634135005961257109,0.425789463378
1634135005969251893,0.425789463378
1634135005977263912,0.425268142337
1634135005985255732,0.425268142337
1634135005993252077,0.425268142337
1634135006001267851,0.424766808815
1634135006009256749,0.424766808815
1634135006017264825,0.424766808815
1634135006025258518,0.424276893679
1634135006033261889,0.424276893679
1634135006041254238,0.424276893679
1634135006049256108,0.423791219941
1634135006057254288,0.423791219941
1634135006065231696,0.423791219941
1634135006073229637,0.423329314485
1634135006081255858,0.423329314485
1634135006089270203,0.423329314485
1634135006097237491,0.42289256964
1634135006105257833,0.42289256964
1634135006113264963,0.42289256964
1634135006121233398,0.42246171447
1634135006129241190,0.42246171447
1634135006137234476,0.42246171447
1634135006145259877,0.421997074435
1634135006153238301,0.421997074435
1634135006161261809,0.421997074435
1634135006169256722,0.421487569614
1634135006177265883,0.421487569614
1634135006185237237,0.421487569614
1634135006193256507,0.420986053062
1634135006201254659,0.420986053062
1634135006209286524,0.420986053062
1634135006217263846,0.420466176222
1634135006225259168,0.420466176222
1634135006233258540,0.420466176222
1634135006241291295,0.419962340018
1634135006249293833,0.419962340018
1634135006257265534,0.419962340018
1634135006265313523,0.41945627561
1634135006273257027,0.41945627561
1634135006281257255,0.41945627561
1634135006289293242,0.418957102195
1634135006297227957,0.418957102195
1634135006305258647,0.418957102195
1634135006313261370,0.418471339685
1634135006321262550,0.418471339685
1634135006329294953,0.418471339685
1634135006337282184,0.417998372521
1634135006345288049,0.417998372521
1634135006353258505,0.417998372521
1634135006361243393,0.417545858247
1634135006369300856,0.417545858247
1634135006377266268,0.417545858247
1634135006385295603,0.417109879462
1634135006393242438,0.417109879462
1634135006401248839,0.417109879462
1634135006409255772,0.416659006433
1634135006417229854,0.416659006433
1634135006425298518,0.416659006433
1634135006433252890,0.416170452614
1634135006441272380,0.416170452614
1634135006449290206,0.416170452614
1634135006457244946,0.415659720491
1634135006465274654,0.415659720491
1634135006473303893,0.415659720491
1634135006481269364,0.415131552292
1634135006489292805,0.415131552292
1634135006497258645,0.415131552292
1634135006505296363,0.414627723624
1634135006513292253,0.414627723624
1634135006521261300,0.414627723624
1634135006529287075,0.414146475257
1634135006537270662,0.414146475257
1634135006545295645,0.414146475257
1634135006553240441,0.413679716698
1634135006561257507,0.413679716698
1634135006569225752,0.413679716698
1634135006577241011,0.413192836854
1634135006585263612,0.413192836854
1634135006593263901,0.413192836854
1634135006601253356,0.412709362887
1634135006609245556,0.412709362887
1634135006617246273,0.412709362887
1634135006625258783,0.412270359056
1634135006633230260,0.412270359056
1634135006641283261,0.412270359056
1634135006649248767,0.411828151338
1634135006657244594,0.411828151338
1634135006665259496,0.411828151338
1634135006673229856,0.41136894564
1634135006681263843,0.41136894564
1634135006689232143,0.41136894564
1634135006697233713,0.410891337211
1634135006705230704,0.410891337211
1634135006713271769,0.410891337211
1634135006721244250,0.410368904468
1634135006729283195,0.410368904468
1634135006737226965,0.410368904468
1634135006745241433,0.409860150586
1634135006753228166,0.409860150586
1634135006761231108,0.409860150586
1634135006769276878,0.409860150586
1634135006777303352,0.40936294582
1634135006785366336,0.40936294582
1634135006793266797,0.40936294582
1634135006801231500,0.408873665474
1634135006809316290,0.408873665474
1634135006817237582,0.408873665474
1634135006825328516,0.408395912463
1634135006833255254,0.408395912463
1634135006841364519,0.408395912463
1634135006849260244,0.407907201239
1634135006857242891,0.407907201239
1634135006865273343,0.407907201239
1634135006873236146,0.407460073417
1634135006881263005,0.407460073417
1634135006889261306,0.407460073417
1634135006897239297,0.407032460859
1634135006905309308,0.407032460859
1634135006913258194,0.407032460859
1634135006921232087,0.406604449141
1634135006929260287,0.406604449141
1634135006937258510,0.406604449141
1634135006945269018,0.406154858672
1634135006953261155,0.406154858672
1634135006961357989,0.406154858672
1634135006969261544,0.405659792126
1634135006977240390,0.405659792126
1634135006985245351,0.405659792126
1634135006993269806,0.405146141324
1634135007001263962,0.405146141324
1634135007009261450,0.405146141324
1634135007017247160,0.404638372976
1634135007025314943,0.404638372976
1634135007033308667,0.404638372976
1634135007041357913,0.404127787662
1634135007049242260,0.404127787662
1634135007057260778,0.404127787662
1634135007065256229,0.403632968424
1634135007073261433,0.403632968424
1634135007081270369,0.403632968424
1634135007089265454,0.403152033113
1634135007097291575,0.403152033113
1634135007105330498,0.403152033113
1634135007113270222,0.402687753629
1634135007121311537,0.402687753629
1634135007129266620,0.402687753629
1634135007137257897,0.40220605253
1634135007145264907,0.40220605253
1634135007153356000,0.40220605253
1634135007161359652,0.401731619244
1634135007169264692,0.401731619244
1634135007177232270,0.401731619244
1634135007185274243,0.401273268748
1634135007193261859,0.401273268748
1634135007201264249,0.401273268748
1634135007209266115,0.400824433554
1634135007217241480,0.400824433554
1634135007225263682,0.400824433554
1634135007233239904,0.400357001848
1634135007241355775,0.400357001848
1634135007249234319,0.400357001848
1634135007257269865,0.399878548898
1634135007265309932,0.399878548898
1634135007273358563,0.399878548898
1634135007281356942,0.399364717248
1634135007289266830,0.399364717248
1634135007297246092,0.399364717248
1634135007305264776,0.398854560468
1634135007313292086,0.398854560468
1634135007321319773,0.398854560468
1634135007329239421,0.398377070297
1634135007337231820,0.398377070297
1634135007345355231,0.398377070297
1634135007353262372,0.397890450619
1634135007361356570,0.397890450619
1634135007369291349,0.397890450619
1634135007377260768,0.397399447682
1634135007385327574,0.397399447682
1634135007393270228,0.397399447682
1634135007401263422,0.396927734098
1634135007409320336,0.396927734098
1634135007417263440,0.396927734098
1634135007425271424,0.396459180744
1634135007433270107,0.396459180744
1634135007441356125,0.396459180744
1634135007449288211,0.396011248328
1634135007457402398,0.396011248328
1634135007465349863,0.396011248328
1634135007473269261,0.395577870755
1634135007481234726,0.395577870755
1634135007489271493,0.395577870755
1634135007497292964,0.395136114218
1634135007505264106,0.395136114218
1634135007513313083,0.395136114218
1634135007521269945,0.394667417538
1634135007529246536,0.394667417538
1634135007537230131,0.394667417538
1634135007545281878,0.39416375647
1634135007553269358,0.39416375647
1634135007561354052,0.39416375647
1634135007569266676,0.393665813749
1634135007577258040,0.393665813749
1634135007585357234,0.393665813749
1634135007593266271,0.393150753572
1634135007601259255,0.393150753572
1634135007609267061,0.393150753572
1634135007617230538,0.392659979768
1634135007625266490,0.392659979768
1634135007633316379,0.392659979768
1634135007641264818,0.392151918213
1634135007649306376,0.392151918213
1634135007657197952,0.392151918213
1634135007665293104,0.39162682394
1634135007673264567,0.39162682394
1634135007681343931,0.39162682394
1634135007689256122,0.391137623367
1634135007697215823,0.391137623367
1634135007705309796,0.391137623367
1634135007713344227,0.39067966186
1634135007721260559,0.39067966186
1634135007729271434,0.39067966186
1634135007737261467,0.390235040718
1634135007745355567,0.390235040718
1634135007753357186,0.390235040718
1634135007761273341,0.389800804119
1634135007769258161,0.389800804119
1634135007777257764,0.389800804119
1634135007785275704,0.389347562586
1634135007793264398,0.389347562586
1634135007801265487,0.389347562586
1634135007809260256,0.388869645624
1634135007817226986,0.388869645624
1634135007825266938,0.388869645624
1634135007833258744,0.388347579531
1634135007841261110,0.388347579531
1634135007849252596,0.388347579531
1634135007857240946,0.387797422791
1634135007865346994,0.387797422791
1634135007873264687,0.387797422791
1634135007881257727,0.387255867894
1634135007889320607,0.387255867894
1634135007897260879,0.387255867894
1634135007905343975,0.386768353955
1634135007913300677,0.386768353955
1634135007921263781,0.386768353955
1634135007929259316,0.386278607989
1634135007937267278,0.386278607989
1634135007945271613,0.386278607989
1634135007953260012,0.385805543081
1634135007961261182,0.385805543081
1634135007969240615,0.385805543081
1634135007977283959,0.385346676972
1634135007985266503,0.385346676972
1634135007993280903,0.385346676972
1634135008001258621,0.384884483143
1634135008009293184,0.384884483143
1634135008017255829,0.384884483143
1634135008025267464,0.384415354788
1634135008033231130,0.384415354788
1634135008041299148,0.384415354788
1634135008049359014,0.383979402797
1634135008057322056,0.383979402797
1634135008065316802,0.383979402797
1634135008073322398,0.383531006544
1634135008081305796,0.383531006544
1634135008089296347,0.383531006544
1634135008097358858,0.383053352454
1634135008105291232,0.383053352454
1634135008113274180,0.383053352454
1634135008121267850,0.382545443686
1634135008129367906,0.382545443686
1634135008137284276,0.382545443686
1634135008145273482,0.382021615157
1634135008153321127,0.382021615157
1634135008161288390,0.382021615157
1634135008169244303,0.381527678386
1634135008177333710,0.381527678386
1634135008185371628,0.381527678386
1634135008193278844,0.381041984587
1634135008201244839,0.381041984587
1634135008209286191,0.381041984587
1634135008217296553,0.380561704816
1634135008225392021,0.380561704816
1634135008233392967,0.380561704816
1634135008241289562,0.380090624177
1634135008249392873,0.380090624177
1634135008257321490,0.380090624177
1634135008265392315,0.379613422145
1634135008273395206,0.379613422145
1634135008281397768,0.379613422145
1634135008289314703,0.379124865662
1634135008297327206,0.379124865662
1634135008305415722,0.379124865662
1634135008313441956,0.378680160898
1634135008321530884,0.378680160898
1634135008329427908,0.378680160898
1634135008337397034,0.378226259275
1634135008345474485,0.378226259275
1634135008353533693,0.378226259275
1634135008361467307,0.377782790641
1634135008369530805,0.377782790641
1634135008377489296,0.377782790641
1634135008385535595,0.377317775873
1634135008393514458,0.377317775873
1634135008401403634,0.377317775873
1634135008409418911,0.376825383383
1634135008417382824,0.376825383383
1634135008425530432,0.376825383383
1634135008433536613,0.376314587815
1634135008441413441,0.376314587815
1634135008449502268,0.376314587815
1634135008457423468,0.375788993195
1634135008465420287,0.375788993195
1634135008473382422,0.375788993195
1634135008481513000,0.375277180849
1634135008489498639,0.375277180849
1634135008497418029,0.375277180849
1634135008505383612,0.374762241932
1634135008513495141,0.374762241932
1634135008521416121,0.374762241932
1634135008529450141,0.374269543232
1634135008537412451,0.374269543232
1634135008545531979,0.374269543232
1634135008553421069,0.373795110344
1634135008561418155,0.373795110344
1634135008569402758,0.373795110344
1634135008577398632,0.373315382606
1634135008585498082,0.373315382606
1634135008593401328,0.373315382606
1634135008601342087,0.372850630986
1634135008609497462,0.372850630986
1634135008617341603,0.372850630986
1634135008625383630,0.372388934164
1634135008633526081,0.372388934164
1634135008641532442,0.372388934164
1634135008649531431,0.371943604682
1634135008657417736,0.371943604682
1634135008665524785,0.371943604682
1634135008673463275,0.37150621124
1634135008681530136,0.37150621124
1634135008689375270,0.37150621124
1634135008697421671,0.371033173912
1634135008705468429,0.371033173912
1634135008713530394,0.371033173912
1634135008721415951,0.370552693046
1634135008729447426,0.370552693046
1634135008737410558,0.370552693046
1634135008745529379,0.370050890392
1634135008753422750,0.370050890392
1634135008761491351,0.370050890392
1634135008769466605,0.369539527589
1634135008777419778,0.369539527589
1634135008785398410,0.369539527589
1634135008793385245,0.369037375478
1634135008801397617,0.369037375478
1634135008809361209,0.369037375478
1634135008817364639,0.368554260685
1634135008825342726,0.368554260685
1634135008833393365,0.368554260685
1634135008841384988,0.368093149711
1634135008849390899,0.368093149711
1634135008857365795,0.368093149711
1634135008865442376,0.367613594018
1634135008873437241,0.367613594018
1634135008881437047,0.367613594018
1634135008889460724,0.367148820666
1634135008897478547,0.367148820666
1634135008905367657,0.367148820666
1634135008913365414,0.366682946974
1634135008921292304,0.366682946974
1634135008929329736,0.366682946974
1634135008937316385,0.366235998056
1634135008945335391,0.366235998056
1634135008953335898,0.366235998056
1634135008961317463,0.365805799636
1634135008969268584,0.365805799636
1634135008977306313,0.365805799636
1634135008985342533,0.365385183085
1634135008993330515,0.365385183085
1634135009001340361,0.365385183085
1634135009009316220,0.364941323869
1634135009017354157,0.364941323869
1634135009025335703,0.364941323869
1634135009033368358,0.364453463167
1634135009041370152,0.364453463167
1634135009049409099,0.364453463167
1634135009057384597,0.363952967968
1634135009065455157,0.363952967968
1634135009073492878,0.363952967968
1634135009081392857,0.363444605097
1634135009089416830,0.363444605097
1634135009097353881,0.363444605097
1634135009105399878,0.362913428109
1634135009113458295,0.362913428109
1634135009121374945,0.362913428109
1634135009129350214,0.36237650444
1634135009137341067,0.36237650444
1634135009145386790,0.36237650444
1634135009153373950,0.361869667349
1634135009161420820,0.361869667349
1634135009169382546,0.361869667349
1634135009177417763,0.361869667349
1634135009185376999,0.361368926529
1634135009193388808,0.361368926529
1634135009201335941,0.36089221324
1634135009209315813,0.36089221324
1634135009217423283,0.36089221324
1634135009225447140,0.360428387564
1634135009233477301,0.360428387564
1634135009241362313,0.360428387564
1634135009249424448,0.359973308968
1634135009257336371,0.359973308968
1634135009265444929,0.359973308968
1634135009273584017,0.359539410752
1634135009281527108,0.359539410752
1634135009289474513,0.359539410752
1634135009297493058,0.359539410752
1634135009305413421,0.359107061851
1634135009313466139,0.359107061851
1634135009321442777,0.359107061851
1634135009329476116,0.358638864778
1634135009337447727,0.358638864778
1634135009345439781,0.358638864778
1634135009353448843,0.358154608267
1634135009361371172,0.358154608267
1634135009369326877,0.358154608267
1634135009377410228,0.35763861852
1634135009385561070,0.35763861852
1634135009393448602,0.35763861852
1634135009401515194,0.357112453524
1634135009409459367,0.357112453524
1634135009417392434,0.357112453524
1634135009425421832,0.356577553787
1634135009433454359,0.356577553787
1634135009441462431,0.356577553787
1634135009449463624,0.356082782042
1634135009457456706,0.356082782042
1634135009465486063,0.356082782042
1634135009473462072,0.355613163473
1634135009481473486,0.355613163473
1634135009489418114,0.355613163473
1634135009497422987,0.355151721045
1634135009505423217,0.355151721045
1634135009513498040,0.355151721045
1634135009521512977,0.354673184216
1634135009529505164,0.354673184216
1634135009537442658,0.354673184216
1634135009545445791,0.354197702831
1634135009553506387,0.354197702831
1634135009561507858,0.354197702831
1634135009569439121,0.353734081239
1634135009577472199,0.353734081239
1634135009585406700,0.353734081239
1634135009593540080,0.353260921474
1634135009601423247,0.353260921474
1634135009609521476,0.353260921474
1634135009617388310,0.352805737643
1634135009625386442,0.352805737643
1634135009633543357,0.352805737643
1634135009641536362,0.352337604851
1634135009649480340,0.352337604851
1634135009657443557,0.352337604851
1634135009665481987,0.351822054339
1634135009673498482,0.351822054339
1634135009681471073,0.351822054339
1634135009689434494,0.35132002013
1634135009697415310,0.35132002013
1634135009705456853,0.35132002013
1634135009713427327,0.350781000519
1634135009721499405,0.350781000519
1634135009729441950,0.350781000519
1634135009737423960,0.350249961829
1634135009745466946,0.350249961829
1634135009753427958,0.350249961829
1634135009761387155,0.349748495899
1634135009769508633,0.349748495899
1634135009777443464,0.349748495899
1634135009785505439,0.349275048444
1634135009793504634,0.349275048444
1634135009801507543,0.349275048444
1634135009809447125,0.348809906377
1634135009817540788,0.348809906377
1634135009825412960,0.348809906377
1634135009833528909,0.348323481046
1634135009841531873,0.348323481046
1634135009849535478,0.348323481046
1634135009857383885,0.34785248217
1634135009865464263,0.34785248217
1634135009873532768,0.34785248217
1634135009881441384,0.347396833672
1634135009889485131,0.347396833672
1634135009897474283,0.347396833672
1634135009905530695,0.346961644133
1634135009913530637,0.346961644133
1634135009921441969,0.346961644133
1634135009929528676,0.346537209433
1634135009937512491,0.346537209433
1634135009945466456,0.346537209433
1634135009953498904,0.346096737409
1634135009961469065,0.346096737409
1634135009969416427,0.346096737409
1634135009977480070,0.345647257429
1634135009985472194,0.345647257429
1634135009993495982,0.345647257429
1634135010001475132,0.345190061799
1634135010009531576,0.345190061799
1634135010017430489,0.345190061799
1634135010025381158,0.344709210592
1634135010033479326,0.344709210592
1634135010041453263,0.344709210592
1634135010049321865,0.344200957357
1634135010057375763,0.344200957357
1634135010065471140,0.344200957357
1634135010073532849,0.343704090709
1634135010081533242,0.343704090709
1634135010089448591,0.343704090709
1634135010097381435,0.343202978553
1634135010105445159,0.343202978553
1634135010113511930,0.343202978553
1634135010121423198,0.342717984586
1634135010129391328,0.342717984586
1634135010137419978,0.342717984586
1634135010145551173,0.342227399754
1634135010153445651,0.342227399754
1634135010161422259,0.342227399754
1634135010169368903,0.341735018264
1634135010177490681,0.341735018264
1634135010185532474,0.341735018264
1634135010193432245,0.341245748355
1634135010201506117,0.341245748355
1634135010209446583,0.341245748355
1634135010217456932,0.34074505204
1634135010225391077,0.34074505204
1634135010233536725,0.34074505204
1634135010241444584,0.340244955067
1634135010249456649,0.340244955067
1634135010257412253,0.340244955067
1634135010265461945,0.339773446117
1634135010273534394,0.339773446117
1634135010281534080,0.339773446117
1634135010289401330,0.339318904212
1634135010297424421,0.339318904212
1634135010305469286,0.339318904212
1634135010313535531,0.338869286202
1634135010321528436,0.338869286202
1634135010329444755,0.338869286202
1634135010337667541,0.338426071779
1634135010345468884,0.338426071779
1634135010353441959,0.338426071779
1634135010361520136,0.337939923195
1634135010369471075,0.337939923195
1634135010377409048,0.337939923195
1634135010385389600,0.337455729462
1634135010393502623,0.337455729462
1634135010401507471,0.337455729462
1634135010409388709,0.336973114715
1634135010417388044,0.336973114715
1634135010425414566,0.336973114715
1634135010433471379,0.336454499093
1634135010441383364,0.336454499093
1634135010449537772,0.336454499093
1634135010457590531,0.335973511667
1634135010465455000,0.335973511667
1634135010473541046,0.335973511667
1634135010481399225,0.335504066715
1634135010489373973,0.335504066715
1634135010497394954,0.335504066715
1634135010505513384,0.335039873207
1634135010513504540,0.335039873207
1634135010521506767,0.335039873207
1634135010529431180,0.334572261148
1634135010537330446,0.334572261148
1634135010545381578,0.334572261148
1634135010553473079,0.334098016015
1634135010561513394,0.334098016015
1634135010569501192,0.334098016015
1634135010577343409,0.333620959743
1634135010585419928,0.333620959743
1634135010593362549,0.333620959743
1634135010601468127,0.333143278578
1634135010609335232,0.333143278578
1634135010617388639,0.333143278578
1634135010625479754,0.332659988657
1634135010633505035,0.332659988657
1634135010641474285,0.332659988657
1634135010649424101,0.332187044627
1634135010657434908,0.332187044627
1634135010665447774,0.332187044627
1634135010673490625,0.331717908988
1634135010681387815,0.331717908988
1634135010689376946,0.331717908988
1634135010697525487,0.331228042256
1634135010705424134,0.331228042256
1634135010713502642,0.331228042256
1634135010721406302,0.330727405395
1634135010729405512,0.330727405395
1634135010737440991,0.330727405395
1634135010745453842,0.330227691866
1634135010753400696,0.330227691866
1634135010761535053,0.330227691866
1634135010769480309,0.329718050954
1634135010777433052,0.329718050954
1634135010785545007,0.329718050954
1634135010793536449,0.329201324438
1634135010801534657,0.329201324438
1634135010809442887,0.329201324438
1634135010817391560,0.32872522969
1634135010825496018,0.32872522969
1634135010833401597,0.32872522969
1634135010841406254,0.328238021871
1634135010849451556,0.328238021871
1634135010857452460,0.328238021871
1634135010865446934,0.327756635158
1634135010873471623,0.327756635158
1634135010881520222,0.327756635158
1634135010889472859,0.327257619376
1634135010897423241,0.327257619376
1634135010905472728,0.327257619376
1634135010913538722,0.326775830052
1634135010921537967,0.326775830052
1634135010929481288,0.326775830052
1634135010937414781,0.326337519526
1634135010945475594,0.326337519526
1634135010953530127,0.326337519526
1634135010961402148,0.325906860564
1634135010969467896,0.325906860564
1634135010977443677,0.325906860564
1634135010985501658,0.325460519227
1634135010993462023,0.325460519227
1634135011001533631,0.325460519227
1634135011009469464,0.325020820074
1634135011017446027,0.325020820074
1634135011025505817,0.325020820074
1634135011033537783,0.324557551176
1634135011041422092,0.324557551176
1634135011049451332,0.324557551176
1634135011057375423,0.324048489776
1634135011065449506,0.324048489776
1634135011073450601,0.324048489776
1634135011081460636,0.323545068151
1634135011089393958,0.323545068151
1634135011097416898,0.323545068151
1634135011105503746,0.323032323507
1634135011113400088,0.323032323507
1634135011121392903,0.323032323507
1634135011129433826,0.322490782901
1634135011137402724,0.322490782901
1634135011145430943,0.322490782901
1634135011153468527,0.321956332168
1634135011161468818,0.321956332168
1634135011169429052,0.321956332168
1634135011177435651,0.321458839991
1634135011185505027,0.321458839991
1634135011193533540,0.321458839991
1634135011201537310,0.320993789722
1634135011209463883,0.320993789722
1634135011217383343,0.320993789722
1634135011225498952,0.320552966348
1634135011233399209,0.320552966348
1634135011241506398,0.320552966348
1634135011249408459,0.320113479814
1634135011257391578,0.320113479814
1634135011265430407,0.320113479814
1634135011273452175,0.319654947985
1634135011281550028,0.319654947985
1634135011289396150,0.319654947985
1634135011297483338,0.319182103767
1634135011305502529,0.319182103767
1634135011313377963,0.319182103767
1634135011321383954,0.318718849025
1634135011329407265,0.318718849025
1634135011337390614,0.318718849025
1634135011345389862,0.3182740183
1634135011353442351,0.3182740183
1634135011361372156,0.3182740183
1634135011369357858,0.317829715719
1634135011377432795,0.317829715719
1634135011385484616,0.317829715719
1634135011393448961,0.317386474509
1634135011401460940,0.317386474509
1634135011409468159,0.317386474509
1634135011417423753,0.316895471801
1634135011425311703,0.316895471801
1634135011433391225,0.316895471801
1634135011441376805,0.316386497167
1634135011449472172,0.316386497167
1634135011457446996,0.316386497167
1634135011465444362,0.315887443542
1634135011473468935,0.315887443542
1634135011481397893,0.315887443542
1634135011489432645,0.315364056432
1634135011497421486,0.315364056432
1634135011505459180,0.315364056432
1634135011513609123,0.314843308638
1634135011521433765,0.314843308638
1634135011529365237,0.314843308638
1634135011537432436,0.314360961674
1634135011545395962,0.314360961674
1634135011553408766,0.314360961674
1634135011561355432,0.313868870387
1634135011569383417,0.313868870387
1634135011577437598,0.313868870387
1634135011585428246,0.313383248047
1634135011593492913,0.313383248047
1634135011601437154,0.313383248047
1634135011609374123,0.312927505801
1634135011617341670,0.312927505801
1634135011625360130,0.312927505801
1634135011633364035,0.312456946076
1634135011641447795,0.312456946076
1634135011649443923,0.312456946076
1634135011657361530,0.311979104383
1634135011665417195,0.311979104383
1634135011673426975,0.311979104383
1634135011681364958,0.311532163194
1634135011689421796,0.311532163194
1634135011697397242,0.311532163194
