1634302040689864763,0.102,0.189662979819
1634302040703829803,0.094,0.189227823963
1634302040710123438,0.097,0.189227823963
1634302040726604472,0.11,0.188779727745
1634302040732739699,0.125,0.188779727745
1634302040747333300,0.155,0.188653602867
1634302040754836187,0.168,0.188653602867
1634302040760230830,0.183,0.188653602867
1634302040776402346,0.195,0.188589461543
1634302040783514280,0.202,0.188589461543
1634302040795717580,0.199,0.188419810598
1634302040803123031,0.193,0.188419810598
1634302040818751018,0.193,0.188233448908
1634302040825333038,0.184,0.188233448908
1634302040831214683,0.185,0.188233448908
1634302040845586409,0.174,0.188108976412
1634302040852735612,0.164,0.188108976412
1634302040867213611,0.14,0.187919573358
1634302040874106669,0.13,0.187919573358
1634302040882259434,0.12,0.187919573358
1634302040897536471,0.114,0.187725025156
1634302040904098034,0.114,0.187725025156
1634302040916724644,0.126,0.187561340265
1634302040924112645,0.129,0.187561340265
1634302040941255742,0.124,0.187399049516
1634302040946339096,0.112,0.187399049516
1634302040953676261,0.105,0.187399049516
1634302040967687240,0.077,0.187187174203
1634302040974977708,0.067,0.187187174203
1634302040990223461,0.056,0.18704563956
1634302040997179089,0.061,0.18704563956
1634302041010659674,0.085,0.186871542739
1634302041017488470,0.101,0.186871542739
1634302041024740351,0.121,0.186871542739
1634302041039751485,0.162,0.186701464534
1634302041046612250,0.184,0.186701464534
1634302041061604162,0.217,0.186541398811
1634302041069158899,0.226,0.186541398811
1634302041082043391,0.232,0.186376442906
1634302041089349914,0.229,0.186376442906
1634302041096281023,0.22,0.186376442906
1634302041110795789,0.193,0.186207533912
1634302041118984420,0.178,0.186207533912
1634302041133424644,0.15,0.186046698055
1634302041138839271,0.141,0.186046698055
1634302041145481652,0.136,0.186046698055
1634302041161985369,0.131,0.185880114535
1634302041167579579,0.131,0.185880114535
1634302041183447071,0.136,0.185730819758
1634302041190134986,0.133,0.185730819758
1634302041203963538,0.127,0.185547493219
1634302041211572765,0.127,0.185547493219
1634302041218773660,0.121,0.185547493219
1634302041232686705,0.122,0.185391854243
1634302041239844773,0.124,0.185391854243
1634302041254708267,0.138,0.185217569988
1634302041261601463,0.144,0.185217569988
1634302041275442554,0.159,0.185050082485
1634302041282672887,0.161,0.185050082485
1634302041289635194,0.168,0.185050082485
1634302041303486211,0.169,0.184857208201
1634302041310578600,0.165,0.184857208201
1634302041325819313,0.149,0.184702871176
1634302041333193447,0.14,0.184702871176
1634302041339775787,0.124,0.184702871176
1634302041353570770,0.097,0.184525420645
1634302041361513588,0.086,0.184525420645
1634302041374376298,0.067,0.184332829931
1634302041382379437,0.069,0.184332829931
1634302041397194222,0.084,0.18413931692
1634302041402681690,0.097,0.18413931692
1634302041408992748,0.115,0.18413931692
1634302041423184281,0.15,0.183959453538
1634302041430497303,0.174,0.183959453538
1634302041444996658,0.203,0.183778778913
1634302041452062409,0.214,0.183778778913
1634302041459422266,0.217,0.183778778913
1634302041473610887,0.219,0.183607844567
1634302041480778861,0.212,0.183607844567
1634302041494401203,0.201,0.183441994285
1634302041501795200,0.201,0.183441994285
1634302041515816487,0.199,0.183283764629
1634302041523098883,0.198,0.183283764629
1634302041530246330,0.201,0.183283764629
1634302041544425227,0.197,0.183127565697
1634302041551558430,0.197,0.183127565697
1634302041565900268,0.176,0.182967716399
1634302041573034621,0.163,0.182967716399
1634302041580182223,0.145,0.182967716399
1634302041594517941,0.12,0.182810724239
1634302041601615642,0.107,0.182810724239
1634302041615781894,0.095,0.182650898886
1634302041623148870,0.088,0.182650898886
1634302041637322026,0.084,0.182500946025
1634302041644549184,0.077,0.182500946025
1634302041651632358,0.077,0.182500946025
1634302041665795423,0.071,0.182340477515
1634302041672899892,0.066,0.182340477515
1634302041687671054,0.061,0.182196499219
1634302041694757210,0.065,0.182196499219
1634302041708806603,0.078,0.182040333755
1634302041716081067,0.085,0.182040333755
1634302041723284028,0.094,0.182040333755
1634302041737465968,0.123,0.181867782269
1634302041746344260,0.138,0.181867782269
1634302041758777395,0.162,0.181709723547
1634302041765885450,0.173,0.181709723547
1634302041780762177,0.174,0.181538244986
1634302041788043904,0.172,0.181538244986
1634302041795068704,0.164,0.181538244986
1634302041809510937,0.141,0.181371197131
1634302041816548455,0.125,0.181371197131
1634302041830103489,0.104,0.181197934921
1634302041837378062,0.095,0.181197934921
1634302041844470394,0.095,0.181197934921
1634302041858699386,0.1,0.18101414487
1634302041865820265,0.107,0.18101414487
1634302041880071322,0.125,0.180837353075
1634302041887221169,0.13,0.180837353075
