rosbagTimestamp,fz,z
1643987594330511388,0.071,0.0745333865236
1643987594365590561,0.065,0.0735314478285
1643987594414736914,-0.024,0.0729113276597
1643987594458286445,0.038,0.0727671783237
1643987594500782374,0.044,0.0724642697711
1643987594543836035,0.001,0.0721606275586
1643987594586391091,-0.066,0.0719575125227
1643987594593798916,-0.082,0.0717949284693
1643987594629663003,-0.157,0.0716300630539
1643987594679440152,-0.041,0.0712940386351
1643987594722610091,-0.016,0.0709681246931
1643987594765460809,-0.014,0.0706382885935
1643987594814973542,-0.013,0.0703328703878
1643987594857984141,-0.067,0.0699942672146
1643987594900742971,0.004,0.0698161088772
1643987594944016183,0.061,0.0694816259075
1643987594986782513,-0.042,0.0691479894565
1643987595036895062,-0.089,0.0687796604471
1643987595079725360,-0.088,0.0683772119292
1643987595122646439,-0.045,0.0680480669489
1643987595165270753,-0.057,0.0678543651063
1643987595174188472,-0.064,0.0676605601495
1643987595215523845,-0.052,0.0674986500567
1643987595258314207,-0.004,0.0671602622866
1643987595301269179,0.018,0.0668304122751
1643987595351015941,0.015,0.0665044917606
1643987595393761845,-0.078,0.0661857959774
1643987595436991809,-0.045,0.0658689315173
1643987595486613645,-0.038,0.0654982873594
1643987595529955182,-0.434,0.0652172767292
1643987595579694313,-2.151,0.0649336487521
1643987595622498695,-3.806,0.064813906069
1643987595665462930,-5.319,0.0644730953558
1643987595714955705,-6.841,0.0641583550202
1643987595758115928,-7.929,0.0638035522666
1643987595801102586,-8.747,0.0634720376356
1643987595851056261,-9.412,0.0631328017184
1643987595893931016,-9.642,0.0627953655202
1643987595936837415,-9.676,0.062472878822
1643987595986813033,-9.292,0.0621011143894
1643987596036871631,-8.592,0.0619050977748
1643987596079513712,-7.822,0.0615077211672
1643987596130005185,-6.821,0.0611363922544
1643987596172865589,-5.914,0.0607705359887
1643987596215998921,-5.146,0.0603901781706
1643987596264729985,-4.364,0.0600194352224
1643987596315407338,-3.734,0.0596889453798
1643987596358054117,-3.338,0.0593876453465
1643987596400849864,-3.321,0.0590833177236
1643987596450719440,-3.972,0.0587759971318
1643987596494109693,-4.924,0.0585297581483
1643987596536807083,-6.26,0.0583891496478
1643987596579539305,-7.742,0.0580715651737
1643987596622516379,-9.3,0.0577669323866
1643987596665135992,-10.647,0.0574239229761
1643987596715571203,-12.052,0.0571140650373
1643987596758089321,-12.971,0.0567366553004
1643987596801215896,-13.59,0.0565599197466
1643987596851360300,-13.721,0.0562077073223
1643987596893973494,-13.537,0.0558312995931
1643987596936627328,-13.13,0.055484503254
1643987596979959047,-12.45,0.0551613564716
1643987597022579388,-11.739,0.0547992957474
