1643987594337252477,0.079,0.0745333865236
1643987594343248917,0.081,0.0745333865236
1643987594351056232,0.08,0.0745333865236
1643987594358196054,0.079,0.0745333865236
1643987594372736102,0.054,0.0735314478285
1643987594379345926,0.044,0.0735314478285
1643987594386858085,0.021,0.0735314478285
1643987594394036785,0.009,0.0735314478285
1643987594401329173,-0.007,0.0735314478285
1643987594407560837,-0.02,0.0735314478285
1643987594422004897,-0.024,0.0729113276597
1643987594429723084,-0.017,0.0729113276597
1643987594436842911,-0.003,0.0729113276597
1643987594444275999,0.011,0.0729113276597
1643987594451072397,0.027,0.0729113276597
1643987594465353912,0.051,0.0727671783237
1643987594472416544,0.059,0.0727671783237
1643987594479778681,0.063,0.0727671783237
1643987594486765356,0.057,0.0727671783237
1643987594494575733,0.055,0.0727671783237
1643987594508368138,0.039,0.0724642697711
1643987594515154219,0.03,0.0724642697711
1643987594522085123,0.022,0.0724642697711
1643987594529852470,0.012,0.0724642697711
1643987594536898486,0.006,0.0724642697711
1643987594551005007,-0.005,0.0721606275586
1643987594558227577,-0.015,0.0721606275586
1643987594565530737,-0.021,0.0721606275586
1643987594574785858,-0.036,0.0721606275586
1643987594579352119,-0.052,0.0721606275586
1643987594600869787,-0.103,0.0717949284693
1643987594608096781,-0.124,0.0717949284693
1643987594615293263,-0.142,0.0717949284693
1643987594622532355,-0.156,0.0717949284693
1643987594636448694,-0.155,0.0716300630539
1643987594643981168,-0.145,0.0716300630539
1643987594651084837,-0.127,0.0716300630539
1643987594658378774,-0.109,0.0716300630539
1643987594665430149,-0.082,0.0716300630539
1643987594672035955,-0.059,0.0716300630539
1643987594687079669,-0.031,0.0712940386351
1643987594694154443,-0.023,0.0712940386351
1643987594700619177,-0.019,0.0712940386351
1643987594708095792,-0.016,0.0712940386351
1643987594715472477,-0.017,0.0712940386351
1643987594729704635,-0.017,0.0709681246931
1643987594736501060,-0.016,0.0709681246931
1643987594744232766,-0.014,0.0709681246931
1643987594751104098,-0.012,0.0709681246931
1643987594758386500,-0.013,0.0709681246931
1643987594774026113,-0.017,0.0706382885935
1643987594779711590,-0.02,0.0706382885935
1643987594786451294,-0.02,0.0706382885935
1643987594794098000,-0.021,0.0706382885935
1643987594800476386,-0.018,0.0706382885935
